1.100000 20.000000 -0.760411
1.100000 21.000000 -0.986206
1.100000 22.000000 -1.221868
1.100000 23.000000 -1.466968
1.100000 24.000000 -1.721114
1.100000 25.000000 -1.983943
1.100000 26.000000 -2.255122
1.100000 27.000000 -2.534342
1.100000 28.000000 -2.821315
1.100000 29.000000 -3.115775
1.100000 30.000000 -3.417471
1.100000 31.000000 -3.726171
1.100000 32.000000 -4.041656
1.100000 33.000000 -4.363720
1.100000 34.000000 -4.692169
1.100000 35.000000 -5.026822
1.100000 36.000000 -5.367507
1.100000 37.000000 -5.714059
1.100000 38.000000 -6.066325
1.100000 39.000000 -6.424158
1.100000 40.000000 -6.787420
1.100000 41.000000 -7.155977
1.100000 42.000000 -7.529704
1.100000 43.000000 -7.908480
1.100000 44.000000 -8.292191
1.100000 45.000000 -8.680727
1.100000 46.000000 -9.073984
1.100000 47.000000 -9.471860
1.100000 48.000000 -9.874260
1.100000 49.000000 -10.281091
1.100000 50.000000 -10.692265

1.120000 0.000000 0.000000
1.120000 1.000000 0.350248
1.120000 2.000000 0.595586
1.120000 3.000000 0.769743
1.120000 4.000000 0.890142
1.120000 5.000000 0.967389
1.120000 6.000000 1.008607
1.120000 7.000000 1.018906
1.120000 8.000000 1.002132
1.120000 9.000000 0.961280
1.120000 10.000000 0.898748
1.120000 11.000000 0.816503
1.120000 12.000000 0.716183
1.120000 13.000000 0.599176
1.120000 14.000000 0.466671
1.120000 15.000000 0.319700
1.120000 16.000000 0.159167
1.120000 17.000000 -0.014133
1.120000 18.000000 -0.199490
1.120000 19.000000 -0.396270
1.120000 20.000000 -0.603904
1.120000 21.000000 -0.821874
1.120000 22.000000 -1.049711
1.120000 23.000000 -1.286986
1.120000 24.000000 -1.533306
1.120000 25.000000 -1.788310
1.120000 26.000000 -2.051663
1.120000 27.000000 -2.323058
1.120000 28.000000 -2.602205
1.120000 29.000000 -2.888840
1.120000 30.000000 -3.182711
1.120000 31.000000 -3.483585
1.120000 32.000000 -3.791245
1.120000 33.000000 -4.105484
1.120000 34.000000 -4.426108
1.120000 35.000000 -4.752936
1.120000 36.000000 -5.085794
1.120000 37.000000 -5.424521
1.120000 38.000000 -5.768962
1.120000 39.000000 -6.118970
1.120000 40.000000 -6.474406
1.120000 41.000000 -6.835138
1.120000 42.000000 -7.201040
1.120000 43.000000 -7.571991
1.120000 44.000000 -7.947876
1.120000 45.000000 -8.328587
1.120000 46.000000 -8.714018
1.120000 47.000000 -9.104069
1.120000 48.000000 -9.498644
1.120000 49.000000 -9.897649
1.120000 50.000000 -10.300998

1.140000 0.000000 0.000000
1.140000 1.000000 0.357935
1.140000 2.000000 0.610960
1.140000 3.000000 0.792803
1.140000 4.000000 0.920889
1.140000 5.000000 1.005823
1.140000 6.000000 1.054727
1.140000 7.000000 1.072714
1.140000 8.000000 1.063627
1.140000 9.000000 1.030461
1.140000 10.000000 0.975617
1.140000 11.000000 0.901058
1.140000 12.000000 0.808425
1.140000 13.000000 0.699104
1.140000 14.000000 0.574286
1.140000 15.000000 0.435003
1.140000 16.000000 0.282156
1.140000 17.000000 0.116543
1.140000 18.000000 -0.061127
1.140000 19.000000 -0.250221
1.140000 20.000000 -0.450167
1.140000 21.000000 -0.660450
1.140000 22.000000 -0.880600
1.140000 23.000000 -1.110189
1.140000 24.000000 -1.348822
1.140000 25.000000 -1.596139
1.140000 26.000000 -1.851806
1.140000 27.000000 -2.115513
1.140000 28.000000 -2.386974
1.140000 29.000000 -2.665922
1.140000 30.000000 -2.952106
1.140000 31.000000 -3.245294
1.140000 32.000000 -3.545266
1.140000 33.000000 -3.851818
1.140000 34.000000 -4.164756
1.140000 35.000000 -4.483897
1.140000 36.000000 -4.809069
1.140000 37.000000 -5.140109
1.140000 38.000000 -5.476863
1.140000 39.000000 -5.819184
1.140000 40.000000 -6.166933
1.140000 41.000000 -6.519978
1.140000 42.000000 -6.878193
1.140000 43.000000 -7.241457
1.140000 44.000000 -7.609656
1.140000 45.000000 -7.982680
1.140000 46.000000 -8.360424
1.140000 47.000000 -8.742788
1.140000 48.000000 -9.129676
1.140000 49.000000 -9.520995
1.140000 50.000000 -9.916656

1.160000 0.000000 0.000000
1.160000 1.000000 0.365488
1.160000 2.000000 0.626066
1.160000 3.000000 0.815463
1.160000 4.000000 0.951102
1.160000 5.000000 1.043588
1.160000 6.000000 1.100046
1.160000 7.000000 1.125586
1.160000 8.000000 1.124052
1.160000 9.000000 1.098440
1.160000 10.000000 1.051148
1.160000 11.000000 0.984143
1.160000 12.000000 0.899063
1.160000 13.000000 0.797295
1.160000 14.000000 0.680030
1.160000 15.000000 0.548300
1.160000 16.000000 0.403006
1.160000 17.000000 0.244947
1.160000 18.000000 0.074830
1.160000 19.000000 -0.106711
1.160000 20.000000 -0.299105
1.160000 21.000000 -0.501834
1.160000 22.000000 -0.714431
1.160000 23.000000 -0.936466
1.160000 24.000000 -1.167547
1.160000 25.000000 -1.407311
1.160000 26.000000 -1.655424
1.160000 27.000000 -1.911579
1.160000 28.000000 -2.175486
1.160000 29.000000 -2.446881
1.160000 30.000000 -2.725512
1.160000 31.000000 -3.011147
1.160000 32.000000 -3.303566
1.160000 33.000000 -3.602565
1.160000 34.000000 -3.907949
1.160000 35.000000 -4.219537
1.160000 36.000000 -4.537156
1.160000 37.000000 -4.860643
1.160000 38.000000 -5.189843
1.160000 39.000000 -5.524611
1.160000 40.000000 -5.864808
1.160000 41.000000 -6.210299
1.160000 42.000000 -6.560961
1.160000 43.000000 -6.916672
